Username,Age,Gender,Games-Lovers,PC | Laptop | Console,Game-type,Games,Play-Games H/W,?PlayInWeekend,?PlayInBusyTimes,?GameBenefit
*********************,from 18 to 20,Male,Some What,PC Or Laptop,FPS Shooter,Valorant;Fortnite;COD-WarZone,3,Yes,No,Yes
*********************,from 18 to 20,Female,Not Really,Console,Role play games,Valorant;Pubg;Fortnite;COD-WarZone;Fifa,13,No,Yes,No
*********************,from 18 to 20,Female,Not at all,MobilePhone,Adventure,Others,0,No,No,No
*********************,from 18 to 20,Male,Very much,PC Or Laptop;Console,Action;Adventure;Role play games,Valorant;Others,14,Yes,No,Yes
*********************,from 18 to 20,Male,Very much,PC Or Laptop;Console,Action;Adventure;Role play games,Valorant;Others,14,Yes,No,Yes
*********************,from 18 to 20,Male,Very much,PC Or Laptop;Console,Action;Adventure;Role play games,Valorant;Others,14,Yes,No,Yes
*********************,from 18 to 20,Female,Not Really,MobilePhone,simulation,Others,2,Yes,No,No
*********************,from 18 to 20,Female,Not Really,MobilePhone,simulation,Others,2,Yes,No,No
*********************,from 18 to 20,Female,Not Really,MobilePhone,Action;Adventure,Pubg,4,Yes,No,No
*********************,21 or more,Male,Some What,MobilePhone,Action;sports games;strategy,Pubg;Fifa,20,Yes,No,Yes
*********************,21 or more,Male,Some What,MobilePhone,Action;sports games;strategy,Pubg;Fifa,20,Yes,No,Yes
*********************,from 18 to 20,,Some What,MobilePhone;PC Or Laptop,Adventure;Role play games;simulation,Others,3,Yes,No,Yes
*********************,21 or more,Male,Very much,PC Or Laptop,Action;Adventure;Role play games;strategy,Valorant;Pubg;COD-WarZone;Fifa;Others,30,Yes,Yes,Yes
*********************,21 or more,Male,Very much,MobilePhone,Action,Pubg,40,Yes,Yes,Yes
*********************,21 or more,Male,Very much,MobilePhone,Action,Pubg,23,Yes,No,Yes
*********************,21 or more,Male,Very much,PC Or Laptop;Console,Action;Adventure;Role play games;strategy;simulation,Others,8,Yes,Yes,Yes
*********************,21 or more,Male,Very much,PC Or Laptop;Console,FPS Shooter;Action;Adventure;sports games,Valorant;Pubg;COD-WarZone;Fifa,30,Yes,Yes,Yes
*********************,21 or more,Male,Not Really,,sports games,Fifa,,No,No,No
*********************,21 or more,Male,Not Really,MobilePhone,strategy,COD-WarZone,2,Yes,No,No
*********************,21 or more,Male,Some What,MobilePhone,FPS Shooter;Action;sports games,Pubg;COD-WarZone;Fifa,3,Yes,No,Yes
*********************,21 or more,Male,Very much,MobilePhone;PC Or Laptop,Action;sports games,Pubg;Fifa,2,Yes,No,Yes
*********************,21 or more,Male,Some What,MobilePhone,Action,Pubg,4,Yes,No,Yes
*********************,21 or more,Male,Some What,Console,Action,Pubg,0,Yes,No,No
*********************,21 or more,Male,Some What,MobilePhone,Action,Pubg,7,Yes,Yes,Yes
*********************,21 or more,Male,Some What,MobilePhone,Action,Pubg,7,Yes,Yes,Yes
*********************,from 18 to 20,Female,Some What,MobilePhone,FPS Shooter;Action;Adventure,Pubg;Fortnite,20,Yes,Yes,Yes
*********************,21 or more,,Not Really,MobilePhone;PC Or Laptop,Adventure;strategy,Others,1,Yes,No,Yes
*********************,from 18 to 20,Female,Not at all,MobilePhone,Action;Adventure,Pubg,5,Yes,No,No
*********************,from 18 to 20,Male,Very much,,Action;sports games;strategy,Pubg;Fifa,4,Yes,No,Yes
*********************,from 18 to 20,Female,Some What,MobilePhone,Adventure;strategy,Pubg,1,Yes,No,No
*********************,from 18 to 20,Male,Very much,Console,FPS Shooter;Action;Adventure;sports games;strategy;simulation,Pubg;COD-WarZone;Fifa,7,Yes,No,Yes
*********************,from 18 to 20,Male,Very much,Console,sports games,Fifa,6,Yes,No,Yes
*********************,21 or more,Male,Very much,MobilePhone;PC Or Laptop;Console,FPS Shooter;Action;Adventure;Role play games;sports games;strategy;simulation,Pubg;COD-WarZone;Fifa,40,Yes,Yes,Yes
*********************,from 18 to 20,Male,Some What,Console,sports games,Fifa,2,No,No,Yes
*********************,from 18 to 20,Female,Some What,MobilePhone,FPS Shooter;Action;sports games;simulation,Pubg;Fortnite;COD-WarZone;Fifa,5,Yes,No,Yes
*********************,21 or more,Male,Some What,PC Or Laptop,Action;sports games,Fifa,5,Yes,Yes,No
*********************,from 18 to 20,Male,Not at all,PC Or Laptop,FPS Shooter;simulation,Valorant;Fortnite,1,Yes,No,No
*********************,from 18 to 20,Male,Very much,Console,Action,Others,28,Yes,Yes,Yes
*********************,from 18 to 20,Male,Very much,PC Or Laptop;Console,FPS Shooter;Action;Adventure;sports games,Valorant;COD-WarZone;Others,12,Yes,No,Yes
*********************,from 18 to 20,Male,Very much,PC Or Laptop;Console,Action;Adventure;sports games,COD-WarZone;Fifa;GTA;Others,16,Yes,Yes,Yes
*********************,21 or more,Male,Not Really,MobilePhone,FPS Shooter;simulation,Pubg,4,No,No,Yes
*********************,from 18 to 20,Male,Very much,MobilePhone;PC Or Laptop;Console,FPS Shooter;Action;Adventure;Role play games,Pubg;Fifa,6,Yes,No,Yes
*********************,from 18 to 20,Male,Very much,MobilePhone;PC Or Laptop;Console,FPS Shooter;Action;Adventure;Role play games;sports games;strategy;simulation,Valorant;Pubg;Fortnite;COD-WarZone;Fifa,20,Yes,Yes,Yes
*********************,from 18 to 20,Male,Very much,PC Or Laptop;Console,FPS Shooter;Action;Adventure;sports games,Pubg;Fortnite;COD-WarZone;Fifa;Others,25,Yes,No,Yes
*********************,from 18 to 20,Male,Some What,Console,FPS Shooter;Action;sports games,COD-WarZone;Fifa;Others,8,Yes,No,Yes
*********************,from 18 to 20,Male,Some What,MobilePhone;PC Or Laptop;Console,FPS Shooter;Action;Adventure;Role play games;sports games;strategy;simulation,Valorant;Fifa,48,No,No,Yes
*********************,from 18 to 20,Male,Not Really,PC Or Laptop,Action,Fifa,2,Yes,No,Yes
*********************,21 or more,Male,Very much,PC Or Laptop,FPS Shooter;strategy,Valorant;Others,20,Yes,No,Yes
*********************,21 or more,Male,Very much,PC Or Laptop,FPS Shooter;strategy,Valorant;Others,20,Yes,No,Yes
*********************,from 18 to 20,Female,Not at all,Console,Action,Pubg,0,No,No,No
*********************,from 18 to 20,Female,Very much,MobilePhone,Adventure;strategy,Pubg,8,Yes,No,Yes
*********************,from 18 to 20,Male,Some What,MobilePhone;PC Or Laptop,FPS Shooter;sports games;strategy,Valorant;Pubg;Fortnite;COD-WarZone;Others,10,Yes,No,No
*********************,from 18 to 20,Female,Some What,MobilePhone,Action,Pubg,12,Yes,Yes,Yes
*********************,from 18 to 20,Male,Some What,MobilePhone,Action,Pubg;Fifa,10,Yes,No,Yes
*********************,from 18 to 20,Male,Very much,Console,FPS Shooter;Action;Adventure;Role play games;strategy,Others,16,Yes,No,Yes
*********************,from 18 to 20,Male,Some What,MobilePhone;Console,Action;sports games,Pubg;Fifa,7,Yes,No,Yes
*********************,21 or more,Male,Some What,PC Or Laptop;Console,sports games,Fifa,5,Yes,No,Yes
*********************,21 or more,Male,Very much,PC Or Laptop,FPS Shooter;strategy,Valorant;Fifa;Others,20,Yes,Yes,Yes
*********************,from 18 to 20,Male,Some What,MobilePhone;PC Or Laptop,Action;Adventure;sports games;simulation,Valorant;Pubg;Fifa,21,Yes,Yes,Yes
*********************,from 18 to 20,Male,Very much,PC Or Laptop,Action,Valorant,5,Yes,No,Yes
*********************,from 18 to 20,Male,Very much,PC Or Laptop,sports games,Fifa,30,Yes,Yes,Yes
*********************,21 or more,Male,Very much,PC Or Laptop,FPS Shooter;Action;Adventure;strategy,Valorant;Pubg;Fortnite;COD-WarZone,30,Yes,Yes,Yes
*********************,from 18 to 20,Female,Some What,MobilePhone;PC Or Laptop,Adventure;Role play games;strategy,Fortnite,18,Yes,No,No
*********************,from 18 to 20,Female,Very much,MobilePhone,Role play games,Pubg,7,No,No,Yes
*********************,from 18 to 20,Male,Very much,PC Or Laptop,FPS Shooter,Valorant,7,Yes,No,No
*********************,21 or more,Male,Very much,PC Or Laptop,sports games,Fifa,4,Yes,No,Yes
*********************,21 or more,Female,Very much,MobilePhone,Adventure;strategy,Others,10,Yes,Yes,Yes
*********************,21 or more,Male,Some What,MobilePhone,simulation,Others,1,No,No,Yes
*********************,from 18 to 20,Female,Not Really,MobilePhone,Action;strategy;simulation,Fortnite,2,Yes,No,Yes
*********************,from 18 to 20,Female,Some What,PC Or Laptop,Action;Adventure,Valorant,6,Yes,No,Yes
*********************,from 18 to 20,Female,Some What,PC Or Laptop,Action;Adventure,Valorant,6,Yes,No,Yes
*********************,21 or more,Female,Some What,MobilePhone,sports games,Fortnite,1,Yes,No,Yes
*********************,21 or more,Female,Not Really,MobilePhone,Action;Adventure;strategy,Pubg,3,Yes,No,Yes
*********************,less than 18,Female,Very much,MobilePhone,FPS Shooter;Action;Adventure;sports games,Pubg;Fortnite;Fifa;Others,14,Yes,No,Yes
*********************,21 or more,Male,Some What,MobilePhone,FPS Shooter;Action;Adventure;Role play games;strategy,Others,7,Yes,No,Yes
*********************,from 18 to 20,Male,Some What,PC Or Laptop;Console,FPS Shooter;sports games,Valorant;Fifa,10,Yes,Yes,Yes
*********************,21 or more,Female,Not Really,MobilePhone,Adventure,Fifa,0,No,No,No
*********************,21 or more,Female,Not Really,MobilePhone,Adventure,Fifa,0,No,No,No
*********************,21 or more,Male,Very much,MobilePhone;PC Or Laptop,sports games;strategy,Pubg;Fifa,14,Yes,No,Yes
